jeff,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,cost_rw,time_rw,bestgraph_rw,hit_rw,miss_rw,fa_rw,cr_rw,bestval_rw,cost_invite,time_invite,bestgraph_invite,hit_invite,miss_invite,fa_invite,cr_invite,bestval_invite,cost_inviteirt,time_inviteirt,bestgraph_inviteirt,hit_inviteirt,miss_inviteirt,fa_inviteirt,cr_inviteirt,bestval_inviteirt,cost_fe,time_fe,bestgraph_fe,hit_fe,miss_fe,fa_fe,cr_fe,bestval_fe,
0.9,0.909090909091,15,4,0.3,30,17,3,0.7,17,20,0:00:00.014869,15!32zqjg5dt3xtjlbolrp77jnjn501cp5ag63ldwo2geq2,18,12,8,67,-28.8033698196,19,0:00:17.616139,15!32zqguwt1jo8fl5yo8ffl8vxsnyanaltza06om0sub9m,17,13,6,69,-27.6211860406,20,0:00:12.356224,15!32zqguwt1jo8fl5yo8ffl8vxsofktygoe6py2m8k9tai,17,13,7,68,-28.9289613737,27,0:00:00.003835,15!er0r56vqicqzr9mvpku5g28st5r95v1cqh2f4,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,18,3,0.7,18,15,0:00:00.011427,15!1vb2pp4h9vzyzrr8jo3gdv8dx5vqmhwbr0e74f8wqgw4,19,11,4,71,-26.744408467,17,0:00:17.777240,15!1vb2pp4h9vzxilx7qbfb8ma6fkrtu1fafoibxeir6684,17,13,4,71,-26.2460539906,15,0:00:11.886158,15!1vb2pp4h9vzyzrr8jo3gdv8dx5vqmhwbr0e74f8wqgw4,19,11,4,71,-29.4430266425,27,0:00:00.003921,15!er0r56vqicqzr9mvmjlbrxhvy1pl65dmdx8u8,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,21,3,0.7,21,13,0:00:00.011436,15!t62n2xfakpmdoesd1cmxasydsg0w4xsuxx6h6gxpmo2,20,10,3,72,-26.6557255588,14,0:00:21.355727,15!t62n2xfakpmdoesd1cmxasydqiw5hhzmpi0wf7c19tu,19,11,3,72,-25.9313374146,14,0:00:12.105849,15!t62n2xfakpmdoesd1cmxasydqiw5hhzmpi0wf7c19tu,19,11,3,72,-27.6074092362,27,0:00:00.003855,15!97iini19c3sml079kcp2z88wjlzohzmkcc9ynfdaa,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,22,3,0.7,22,19,0:00:00.014516,15!1mo9jx3pzipdvh43c13p85ix87joir4e6vik86em1kw0,17,13,6,69,-26.6356193519,17,0:00:17.817024,15!1mo9jx3pzipdvh436pi49zrtlcgjr6yz9w1epgdgvu2o,17,13,4,71,-25.5476974167,17,0:00:13.408593,15!1mo9jx3pzipdvh436pi49zrtlcgjr6yz9w1epgdgvu2o,17,13,4,71,-28.7296703254,27,0:00:00.004013,15!97ihtzxf1ksffljwbvevzlwwkfes3u83xrb1jikn4,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,24,3,0.7,24,24,0:00:00.011217,15!s7h1vqm8qo64grjbwfh7l64pzgq7hliz5po6cy4o0,14,16,8,67,-23.9296240421,22,0:00:24.019659,15!s7h1vqm831ks3pwlm3i09cqz5398ii0utsosiugao,14,16,6,69,-23.4026394308,22,0:00:21.657081,15!1t1hkrnne4p6wrayf4hspq19le0yqvogtj2rwtst8g,14,16,6,69,-28.4501117361,27,0:00:00.003927,15!8ex7dad895omace6pftj63irgp3zls,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,25,3,0.7,25,26,0:00:00.014498,15!4t7j1g7dwhkqqrgz6fu8xzu53dj8d65bqn5mwt6aozk,15,15,11,64,-29.6193575863,24,0:00:16.974535,15!4t6dljp4qs29649pjywnbpmsegziqn7czr9iyvk3da8,14,16,8,67,-28.0852283534,24,0:00:13.050155,15!4t6dljp4qs29l2kgs0asumxrc76lzwbrnl5ew9v8074,15,15,9,66,-31.789845702,27,0:00:00.003959,15!5blky5r3myxejsqdpkkj01x1tqf4,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,27,3,0.7,27,17,0:00:00.011276,15!22todtpglhem9saqgnwp193o6n9m9og7yi2oomqln0pu,19,11,6,69,-32.4615101353,15,0:00:16.221367,15!22todnvoare3nlyf80tgntpp6357m8irjk1zb51255b6,19,11,4,71,-32.4158067853,15,0:00:13.839446,15!22todnvoare3nlyf80tgntpp6357m8irjk1zb51255b6,19,11,4,71,-33.7235941844,27,0:00:00.004805,15!1m7mehb4oe0hli5a8oru9oqygllg2tg311tyhinu48w0,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,28,3,0.7,28,18,0:00:00.011159,15!8nucxy9no2sidpjjq5g1g9tqfgsm7l18bkd5ueuw3ke,18,12,6,69,-27.9182269938,19,0:00:27.029091,15!8nbxwyljnw2qtw4avxdilyt2tl81ph4azc17j3xsdfy,16,14,5,70,-26.8172151253,19,0:00:12.746888,15!8nbxwyljnw2qtw4avxdilyt2tl81ph4azc17j3xsdfy,16,14,5,70,-28.7092584513,28,0:00:00.003959,15!kpwm4mi7iboqbqf8x1siwx44whmr31b8xsn1oruo,2,28,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,29,3,0.7,29,13,0:00:00.011411,15!2tvah77l77hwprwigie45jtuxjiskuwlnvqsazdj4g3o,22,8,5,70,-29.3636678293,16,0:00:17.737195,15!2tv9whayyfn42n38we7e0wvyosb7ufi7wqqmeurwwryc,18,12,4,71,-27.9169134953,16,0:00:14.249782,15!2tv9whayyfn42n38we7e0wvyosb7ufi7wqqmeurwwryc,18,12,4,71,-29.977188097,27,0:00:00.003918,15!1m7mehb4oe0hli5a8oru9oqygr47hoxi1vw6eh81569s,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,30,3,0.7,30,21,0:00:00.011255,15!2mlkwqefahg8hx1bowsh6obgn1e6g7sigkeixhmpuf1u,18,12,9,66,-30.7583014803,18,0:00:16.628387,15!1thu0d6rfxqhif4emb5mxnxpqphsqkmz1ceqx1vd3f3m,18,12,6,69,-30.0833656204,17,0:00:13.720978,15!1thu0d6rfxl8hodi997z0yrtswllzbbint0kjwxahpci,18,12,5,70,-31.4534857249,27,0:00:00.003849,15!1m7mz77qt0ip3tu0kf736qjhdgjstpeffwn0q3tqu1a8,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,31,3,0.7,31,18,0:00:00.011372,15!lw5s2eka9pxe0zmz18psqjr6mbdl71cp5ilwy40a6me,19,11,7,68,-31.5261128614,14,0:00:25.765031,15!lw5s2ek9qgt54pvycnxnzxq29u0fpoa3hb1n5tluxvq,18,12,2,73,-30.074524845,14,0:00:17.248696,15!lw5s2ek9qgumajwud4vab5wk8y3jdwjc64zwcu3co3q,19,11,3,72,-32.1659323873,27,0:00:00.003875,15!ejwlmf26ivaiebx6rnwhjyp3l6dr9ew87sr9x9svcao,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,32,3,0.7,32,24,0:00:00.013838,15!2l8lyzt3fphj7mr5c2sely2woy1soe7ijrex5ic2za,15,15,9,66,-26.4541438181,21,0:00:16.072734,15!2l8l8rr8fxzvga0fr9tvlgtrrjfxac3zh61va14s2e,14,16,5,70,-23.8380477684,21,0:00:12.486609,15!2l8l8rr8fxzvga0fr9tvlgtrrjfxac3zh61va14s2e,14,16,5,70,-26.8564063717,27,0:00:00.004406,15!15fwi95pihkj00u77sg5hhehcn23sspn4vb5afjsw,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,35,3,0.7,35,12,0:00:00.011571,15!ssbfxci0kb8f1il8095unol28mlj7yuk20amzo3r6,21,9,3,72,-26.4701466634,11,0:00:16.141212,15!srzscr1zj2vqf1b1jib2pnh0zj7osfad751gculfm,21,9,2,73,-26.2811762379,11,0:00:13.606995,15!srzscr1zj2vqf1b1jib2pnh0zj7osfad751gculfm,21,9,2,73,-27.840477013,27,0:00:00.003850,15!11uhh2gsaqjmjfgt0klc11nh3bd5hc,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,40,3,0.7,40,16,0:00:00.011530,15!95guhq5n5frw1sh2ic4i2p0of33yi28qi3g0qixm0au,20,10,6,69,-30.8525446264,17,0:00:19.428652,15!95gug9pjy9klekbusu74jtvsr8l7741chzagedubv2e,18,12,5,70,-30.1874045593,15,0:00:13.879276,15!93f6cb1jhl2ovuq9a7ybdblpsv4u0zo9o6yg126snie,18,12,3,72,-32.6452538168,27,0:00:00.003978,15!ai1hhv399wlxkmjykytdt54ldoi913670g,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,41,3,0.7,41,20,0:00:00.014541,15!1j9qayzzzqr05dty8xrp6m9r3it2eh25lzccndabys,17,13,7,68,-31.238176625,20,0:00:16.373592,15!1j9qayzzzqr05dty8xrp6m9r3it2eh25lzccndabys,17,13,7,68,-31.238176625,20,0:00:12.218161,15!1j9qayzzzqr05dty8xrp6m9r3it2eh25lzccndabys,17,13,7,68,-32.3865446934,27,0:00:00.003883,15!if0znzv4l72cqad2k8hwb3v7cwq0ykis0ksw3gnwg,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,42,3,0.7,42,17,0:00:00.011212,15!5grimfngf0hfiryifjrrxadbpmomnruwfwccmzzescg,18,12,5,70,-26.2818687672,17,0:00:15.715704,15!1tsnkst3moh7f79ffcouwnwl3mrcwhl5qp87zpmu9kw,17,13,4,71,-26.1470264928,16,0:00:22.521631,15!5grimfngf0bivfv90v76xhjdd71gtvpmkndaeg99wjk,18,12,4,71,-28.356511452,28,0:00:00.003847,15!1thfitbhmz7u5qx9indcvrze1xozg4324136bj4ifpc,2,28,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,43,3,0.7,43,17,0:00:00.011127,15!17s8tpe3g3er7fiu3ka6rlyhbqv5a7552ei134ymn6s8,20,10,7,68,-29.8305583857,15,0:00:18.460581,15!17o5cazlx2xcyqyds2kkzsre2n8ww32jg8bdjt1emn0w,17,13,2,73,-27.1418187115,13,0:00:12.625570,15!17o5cazlx2xcyyfikb8v0gkvutkburkqo5ic4d3qqqs0,19,11,2,73,-30.5527764779,27,0:00:00.005087,15!if0znzvf3a7nj7velrdors6vwedl7orvcw5hl7uo0,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,44,3,0.7,44,24,0:00:00.011441,15!1bb5hyn7ez3gqpsi2ienbhrrf8uiv3y2tbw7lkc3ybd6,14,16,8,67,-26.3316329534,22,0:00:18.656511,15!1bb5hyn7ez3gqpsi2fetj9bykntyz7e0priw2qsnnuh6,14,16,6,69,-25.1416998051,22,0:00:12.327433,15!1bb5hyn7ez3gqpsi2fetj9bykntyz7e0priw2qsnnuh6,14,16,6,69,-27.9384107005,27,0:00:00.004926,15!er0r56vqicqzrbrlrvjx5b8k19tatqsf6is5c,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,46,3,0.7,46,17,0:00:00.011384,15!v80amaehzhgw0heciqd8ubjuz38dtjc11zfylkgwxac,19,11,6,69,-30.0689351881,16,0:00:16.778583,15!249e92qnfrpwikh9x3jxxk9b9igws2q7r2ijrjpxf9g,19,11,5,70,-29.9521341798,16,0:00:12.222449,15!249e92qnfrpwikh9x3jxxk9b9igws2q7r2ijrjpxf9g,19,11,5,70,-31.025966743,27,0:00:00.003896,15!an807gzpyu0fp4asfz6a0u5wqeio,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,47,3,0.7,47,18,0:00:00.011315,15!uxa23nqcm6e9w82qsw04icxnq9urhntxffwc49i855o,19,11,7,68,-30.2476192121,17,0:00:16.880630,15!uxa23nqcm6e9w82qsw04icxnq9urhntoo3rrsvmfd3g,19,11,6,69,-29.7928505946,16,0:00:14.474014,15!uxa227a9xo9mcmzxlmb34wwso9irbyi4237j7ibokcs,18,12,4,71,-33.3619386782,27,0:00:00.003841,15!15fwi95pihzhamkndfcg33k7jk9ngpi94z56pzmyo,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,48,3,0.7,48,18,0:00:00.011327,15!24epxdscn82rgkoc03ujggbdr4sq4iaqx1la04ygt476,17,13,5,70,-26.6440709224,16,0:00:17.680443,15!24epxdscn82rgkoc00urkf48i1yfjb6zvnk9iwx2tdz6,17,13,3,72,-25.7035244054,18,0:00:15.535642,15!24epxdscn82rgkoc03ujkprldt5sr8q4osupq9daighu,17,13,5,70,-27.4481329853,27,0:00:00.003887,15!5tsaq354jprf60dpgzx46phker04hoor0ajur5s,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,49,3,0.7,49,25,0:00:00.011348,15!t6kc7w0wbwj4ivp34d6cqwipp4gksscuepxfbofs45k,15,15,10,65,-29.7335760181,27,0:00:21.752214,15!t6kc7w0wbv7vc6yzuwhs4k2xtxthjv0yabrm5fqkcnc,12,18,9,66,-29.1114691736,26,0:00:14.479815,15!t6kc7w0wbv7vc6yzuwhwdz11txu52k0xtepanmklzig,13,17,9,66,-31.096163453,27,0:00:00.003890,15!56hz18au8n5ejslx3233pdn764u4f982y0w22g3k,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,50,3,0.7,50,21,0:00:00.011585,15!t4jp7kukkcd0wsrjwxcd3edoclsk39lx20u8vm73fie,18,12,9,66,-30.882308018,22,0:00:16.841211,15!t4jp7kukkcd0wsrjwxcd3edoclsk39lx20u8umogldy,17,13,9,66,-30.8752317403,20,0:00:13.824474,15!t4juclk10as305xvqeo3g17ammdstwic8enpwdd8ll2,18,12,8,67,-32.0522418583,27,0:00:00.003902,15!97ihtzxpjm9xaot68d330lotzivd97rwbaafkmdxc,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,51,3,0.7,51,19,0:00:00.011534,15!3nr2dy72mga0rne9ea0m9zan5qskvuk0zlhkpkom7lw,19,11,8,67,-30.0427955797,23,0:00:38.559869,15!3nqho1kxzy2ifynxnurp86rq7o3b2i352w1g3nipc78,15,15,8,67,-29.2604957869,19,0:00:12.688016,15!3nr2dy72mga0rne9ea0m9zan1f8lzesrklivmc96r5w,18,12,7,68,-32.5614490026,27,0:00:00.003829,15!97ihtzy01pf83boa9ohvrbe6mvvsjl2ds6zw09x4w,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,52,3,0.7,52,22,0:00:00.011281,15!1md0xswjt3yxyqag5xjkxz8p4t7vwwp8uoj77khsjhn8,16,14,8,67,-27.5201204814,19,0:00:16.806788,15!1m7wrizvujm2exps6vkz0nnqaudkaoob4xbqvr8yohec,16,14,5,70,-26.5254676337,19,0:00:14.040236,15!1m7wrizvujm2exps6vkz0nnqaudkaoob4xbqvr8yohec,16,14,5,70,-28.8332992551,28,0:00:00.004214,15!97ihtzxf1ksffljwbvevzlwwkfr2ztdeibx52mfwg,2,28,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,55,3,0.7,55,21,0:00:00.014821,15!2tclrjj9pv3tk5nmu4pc1zmvon6036w7y6p5v1ipsk,18,12,9,66,-31.5299745215,22,0:00:21.304677,15!2tbb595hlq6etnqi49pdro6g0lzp0332vl3671ph5g,16,14,8,67,-31.1326159016,21,0:00:15.398739,15!2tbb595hlq6etnqi49pdro6g0lzp0515q55gx3fl78,17,13,8,67,-33.4680124856,27,0:00:00.003927,15!21o4bs03gvs7bqhpml95bjb3hjm9mw3ucyjuicyaz4,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,56,3,0.7,56,19,0:00:00.011303,15!2frrugr0yvg23h5wqgtr2tir2429simqi9dng6tztmv8,18,12,7,68,-29.2603076603,19,0:00:18.019762,15!2frrugr0yvg23h5wqgtr2tir2429pfw1exbfnm801538,17,13,6,69,-28.3949884949,19,0:00:15.173848,15!2frrugr0yvg23h5wqgtr2tir2429pfw1exbfnm801538,17,13,6,69,-33.6622439128,27,0:00:00.003930,15!t3qwd7nujpqzhwx2lmtawrajtf19a1int74pxj69gxw,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,57,3,0.7,57,22,0:00:00.011916,15!t4ah5rtg136uzv4n1ccc865an04dm0pdfif98quo8pa,17,13,9,66,-30.5539243026,23,0:00:25.060725,15!t4ah5rtg136uzv4n1ccc865an04avkx8a8tu40jf7re,15,15,8,67,-29.8970252871,24,0:00:13.729302,15!t4ah5rtg136uzv4n1ccc865an04avky7blc3lg72juy,15,15,9,66,-30.660833344,27,0:00:00.006513,15!t3qwd7nujr2z9inkjfgjhn243epx7iuktjry5hbemf4,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,58,3,0.7,58,21,0:00:00.015085,15!7apcqrvi75gkybv8b8kua5c0a2wvg39pskh8nvczv28,17,13,8,67,-30.5372713959,20,0:00:18.221827,15!7apcqrvi75gkybuxo0kmt5m1jwqykde4boeixpmw934,17,13,7,68,-30.4361220041,20,0:00:13.022019,15!7apcqrvi75gkybuxo0kmt5m1jwqykde4boeixpmw934,17,13,7,68,-31.4218748091,27,0:00:00.004152,15!5915p743zia5p5idbxsue4ov3l4s09dgxs,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,60,3,0.7,60,23,0:00:00.011133,15!u5d734hbqtzayq1871iv5dwbiuti4h4bshgv1pdmubk,17,13,10,65,-32.6120902349,25,0:00:20.317410,15!u5d734h9o5oq57guy41ob2at5olv5kayds8zglhu0ow,15,15,10,65,-32.3876993689,23,0:00:12.769421,15!u5d734hbqtzayq1871iv5dwbiuti4h4bshgv1pdmubk,17,13,10,65,-33.9291658778,27,0:00:00.005724,15!if0znzvf3a7nix86ljwug1ktoujs9z8yvpgwb7hmo,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,61,3,0.7,61,23,0:00:00.013164,15!1q3l0o9l2ss3a05hmwnlcr85dm4g1yqw2r9437my3ms0,16,14,9,66,-31.0519631447,22,0:00:20.760465,15!1pvec8ex53ddjjqwdyggrkdu2pwzsekbd4png31e3ocw,15,15,7,68,-30.4673769242,22,0:00:13.280827,15!1pvec8ex53ddjjqwdyggrkdu2pwzsekbd4png31e3ocw,15,15,7,68,-33.5269791696,27,0:00:00.004075,15!if0znzuu35sc04o2ipnckmv7ol27oy5szbppuhzi8,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,64,3,0.7,64,15,0:00:00.011407,15!1mqkf8muy6vg0s65uhhk1rito0h8e7jbiq8k3j5smukk,20,10,5,70,-27.8729231144,13,0:00:20.446521,15!1mq207ms7ba7oazrcx9rp84lhu542twd701gp9y0vhvo,18,12,1,74,-25.8144067089,11,0:00:21.391242,15!1mq207ms7ba7obgku10hupc7vbqjhd248cj9rw2hlhdw,20,10,1,74,-27.5732418557,27,0:00:00.003983,15!kpwm4mi7iboqh20utb5zv1uxznza6too9owbm8lc,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,67,3,0.7,67,13,0:00:00.011368,15!uix7ul2h4qsqvy7u52xcritlrmorbn39k0souqetywy,20,10,3,72,-26.5027030173,14,0:00:16.862135,15!1f6bhdeml11rd2livobhpybn36djksrmxa4zq7a4xdu,17,13,1,74,-25.1004015231,13,0:00:22.116845,15!uix7ul2h4qsquzilhb4smpm6sr50m9dg85oijcqp6o2,18,12,1,74,-26.6417300397,27,0:00:00.003979,15!d40o4j5vw9pafy9u7mfu64xmu9trpko8zpbwu8,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,68,3,0.7,68,12,0:00:00.011445,15!1oy4y0y2tjbhem26qsc04zc06e2vbzm1jd8y9tmtkc92,21,9,3,72,-24.5756912936,14,0:00:30.686655,15!1n4nii4rbwc9kgb9by31txsx5kwbbupopv6p4mfqwd1g,18,12,2,73,-22.8584462347,13,0:00:15.214452,15!1n4nii4rbwc9kgb9h9oms3k0sfzg3ev3mumgram300zo,19,11,2,73,-26.5658530017,28,0:00:00.003911,15!1x4qnft88fuiq7z8ykg,2,28,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,70,3,0.7,70,16,0:00:00.011286,15!2flmvgy2b0c3yu4rpb9wmaxyukccqeds7dai661wlo1w,20,10,6,69,-30.5744546552,16,0:00:22.321628,15!2fllq11k1umlh9lrtso5zlgiwmoui61oef3fsc5ur18k,18,12,4,71,-29.7570671711,16,0:00:12.890579,15!te0gzmxmmbmdbzhgmi2cm70dyzjr962azyk0lb1nzlw,19,11,5,70,-31.8037987488,27,0:00:00.003816,15!1gg2oi4nkktlnsk4eh8gllt2336h9w9vyakphc0,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,72,3,0.7,72,18,0:00:00.011086,15!u54vrzto8gcjemok4ylekw6d2gbhkmz0vgkj8hu2d1q,19,11,7,68,-27.2437637338,15,0:02:18.318689,15!u54t6r8w5k01himbbfhqw1s1g6ot06l2ingb7os4upy,18,12,3,72,-25.5851051383,15,0:00:14.368869,15!u54t6r8w5k01himbbfhqw1s1g6ot06l2ingb7os4upy,18,12,3,72,-27.5928675616,27,0:00:00.003837,15!acyb28x3mc2j7rvqvyzpgizgew9op558dd43239c,3,27,0,75,-inf
0.9,0.909090909091,15,4,0.3,30,73,3,0.7,73,22,0:00:00.011295,15!1g8dpyi8hifnr9kbiw4xxhge59t3k4blugvfoq1ahj4,17,13,9,66,-31.122032109,23,0:00:26.901139,15!1g8dpyhy44ytiqoog1zfa7toqcv4fnt4i1h1llw17i8,14,16,7,68,-28.7577432746,23,0:00:13.261718,15!1g8dpyhy44ytiqoog1zfa7toqcv4fnt4i1h1llw17i8,14,16,7,68,-32.0468176467,27,0:00:00.003834,15!2l8krk89v8falhul3va8zt0nk240csim9e80dp1c,3,27,0,75,-inf
