apple,aple
apple,apples
apple,applre
apple,applw
apricot,apricots
avocado,avacado
avocado,avacados
avocado,avocados
babaghanoush,babaganoush
bagel,bagels
bakedpotato,bakedpotatoes
banana,bana
banana,banan
banana,bananas
banana,bannas
bananabread,bananabraed
bananacreampie,bananacremepie
beans,bean
beansprouts,beansprout
beef,5spicebeef
beets,beats
beets,beet
bellpepper,bellpeppers
biscuit,biscuits
blackberry,blackberries
bleucheese,bluecheese
blueberry,blueberries
bokchoy,boychoy
bologna,baloney
boysenberry,boisonberry
brazilnut,braziliannuts
brazilnut,brazilnuts
bread,breadd
broccoli,broccili
broccoli,broccolli
broccoli,broccolo
broccoli,brocoli
broccoli,brocolie
broccoli,brocolli
brownie,brownies
brownrice,brown-rice
brusselssprouts,brusellssprouts
brusselssprouts,brusselsprout
brusselssprouts,brusselsprouts
buddhasdelight,buddhadelight
bun,buns
burger,burgers
burrito,burritos
buttermilkbiscuit,buttermilkbiscuits
cannoli,canoli
cantaloupe,cantalope
cantaloupe,cantelope
cantaloupe,canteloup
cantaloupe,canteloupe
cantaloupe,canteloups
cantaloupe,cateloupe
carrot,carrots
cashew,cachews
cashew,cashews
cauliflower,cauliflour
caviar,cavier
cerealbar,cerealbars
cheddarcheese,cheddar
cheese,chees
cheesesteak,cheeseteak
cherry,cheery
cherry,cherries
chickentandoori,chickentandori
chickpea,chickpeas
chilibean,chilibeans
chitterlings,chitlens
chitterlings,chitlins
chocolate,chocola
chocolatecreampie,chocolatecremepie
cinnamon,cinnomon
cinnamonroll,cinnamonrolls
clam,clams
clementine,clementin
coco,cocos
collard,collards
combinationfriedrice,combintionfriedrice
cookie,cookies
cornedbeefandcabbage,cornbeefandcabbage
cottagecheese,cottoncheese
couscous,couscus
cracker,crackers
cracker,crackers\
cranberry,cranberries
cremebrulee,cremebulee
crumpet,crumpets
cucumber,cucumbers
cupcake,cupcakes
daikon,diakon
date,dates
donut,donuts
donut,doughnut
donut,doughnuts
dungenesscrab,dungeonesscrab
egg,boiledegg
egg,boiledeggs
egg,eggs
enchilada,enchilade
enchilada,enchillada
enchilada,enchilladas
englishmuffin,englishmuffins
fettuccine,fettuccini
fettuccine,fettucine
fettuccine,fetuccini
frenchfry,frenchfries
frenchfry,fries
frenchfry,fry
frenchfry,frys
frogleg,froglegs
gizzard,gizard
granola,granoal
grape,grade
grape,grapes
greenbean,greenbeans
greenpepper,greenpeppers
guacamole,guacomole
hamburger,hamburgers
hibachi,habachi
hotdog,hotdogs
icecream,"""icecream"
icecream,ice-cream
icecream,iceceream
jalapeno,jalapenoes
jalapeno,jalapenos
jambalaya,jumbalaya
ketchup,ketchu
kiwi,kiwifruit
lasagna,lasagne
lasagna,lasanga
lemon,lemons
lemon,lemosn
lettuce,letuce
limabean,limabeans
lime,limes
linguine,linguini
lolipop,lolipops
macadamia,macadamianuts
macandcheese,mac&cheese
macaron,macarons
macaroni,macoroni
mango,mago
mango,mangos
mashedpotato,mashedpotatoes
mashedpotato,mashedpotatos
mashedpotato,mashpotatoes
mashedpotato,maskedpotatoes
mayonnaise,mayonaise
mayonnaise,mayonase
meatball,meatballs
melon,melons
milk,mil
mozzarella,mozzerella
mozzarellasticks,mozarellasticks
muffin,muffins
mushroom,mushrooms
mussel,mussels
nachos,nachoes
noodle,noodles
nut,nuts
olive,olives
omelette,omlette
onion,"""onions"
onion,onions
orange,oranges
orange,organge
oyster,oysters
pancake,pancakes
pasta,pastas
pastry,pastires
pastry,pastries
peach,peaches
peanut,peanuts
peanutbutter,pnutbutter
pear,pears
pecan,pecans
pepper,peppers
picantesauce,pincantesauce
pickle,pickles
pie,pies
pineapple,pineapples
pintobean,pintobeans
pistachio,pistachios
pizza,piiza
pizza,piza
plum,plums
pomegranate,pomegranite
pomegranate,pomnegranate
popsicle,popsicles
poptart,poptartg
poptart,poptarts
pork,5spicepork
porkchop,porkchops
porkloin,porkloins
portabella,portabellas
potato,potatoe
potato,potatoes
potato,potatos
potato,potoato
pretzel,pretzels
prune,prunes
pulledpork,pullpork
pumpkin,pumpkins
quesadilla,quesadillas
quesadilla,quesedilla
radish,raddish
radish,radishes
raisin,raisins
rapini,broccolirabe
raspberry,rasberry
raspberry,raspberries
redpepper,redpeppers
ribeye,ribeyesteak
ribeye,ribeyesteaks
risotto,rissoto
roll,rolls
romaine,romainelettuce
salad,salads
sandwich,sandwhich
sardine,sardines
scallop,scallops
shepherdspie,shehperdspie
sherbet,sherbert
shrimp,shrimpa
souffle,souflee
soup,coup
soursop,sour-sop
spaghetti,spagetti
spaghetti,sphaghetti
spinach,spinich
squash,sqash
squash,suash
squid,squids
steak,stek
strawberry,straberry
strawberry,strawberries
sweetpotato,sweet-potato
sweetpotato,sweetpotatoes
taco,tacos
taquito,flautas
tbone,t-bone
tea,tear
tikkamasala,tikkimasal
tofu,tifu
tomato,tomatoes
tomato,tomatos
tortilla,tortillas
tuna,tna
tuna,tunafish
turnip,turnips
venison,deermeat
venison,venision
waffle,waffles
walnut,walnuts
watermelon,watermellon
wintersquash,winter-squash
yam,yams
yellowpepper,yellowpeppe
yogurt,yogert
yogurt,yougurt
zucchini,zucchino
zucchini,zuccini
zucchini,zuchini
zucchini,zuchinni
